% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 29 2019, 14:06
% Dimension:          2
% Nodes:              6988
% Expressions:        1
% Description:        温度
% Length unit:        m
% R                       Z                        T (K)
0.012622251982432102      -0.023377942728259955    378.8390764757244
0.012889361702127655      -0.022999999999999996    380.9910306892095
0.01646714414758192       -0.024876184017030446    369.65988209352366
0.016679245283018968      -0.025246921926736998    367.5005517148822
0.016959204406630773      -0.024876148157276363    369.5743025297482
0.01716981132075481       -0.025246921926736998    367.41283741734014
0.013117458193180151      -0.02337792529825306     378.7732891296204
0.01338510638297872       -0.022999999999999996    380.92344318403275
0.01361262777911122       -0.023377887895133592    378.70672787919074
0.013880851063829785      -0.022999999999999996    380.85504934952604
0.01745173777315845       -0.024876222614627724    369.47830818059816
0.017660377358490655      -0.025246921926736998    367.3139978997471
0.014107770024226987      -0.0233778721097147      378.6389918743464
0.014376595744680849      -0.022999999999999996    380.7857528724613
0.0179449623933273        -0.024876648059788124    369.3667012225781
0.0181509433962265        -0.025246921926736998    367.1996878590559
0.01843899920274306       -0.024878159939909574    369.22978288363043
0.01864150943396234       -0.025246921926736998    367.06367991961014
0.014602904109104886      -0.023377922349946456    378.5696421771822
0.014872340425531913      -0.022999999999999996    380.71546518508643
0.015098047284306748      -0.023378029342899707    378.49851736044525
0.015368085106382979      -0.022999999999999996    380.6441054432001
0.01893286239026873       -0.024882724530377688    369.04870089551883
0.019132075471698182      -0.025246921926736998    366.8970370719376
0.01942089880405201       -0.024891789361484284    368.80636365514937
0.019622641509434026      -0.025246921926736998    366.6869458966593
0.019887109798142337      -0.024918327277179825    368.42295581650893
0.02011320754716987       -0.025246921926736998    366.4151689872595
0.015593189240691191      -0.023378152924305024    378.4255888088742
0.015863829787234045      -0.022999999999999996    380.5716017451541
0.01608836521645723       -0.023378247399136794    378.35078157477506
0.016359574468085107      -0.022999999999999996    380.49789480361704
0.016583690155193443      -0.023378263872315345    378.27392513617275
0.016855319148936173      -0.023                   380.42294658124257
0.01707941436204574       -0.023378213110761856    378.1943381628749
0.017351063829787235      -0.022999999999999996    380.34675892380454
0.02031027152313343       -0.024915458972301133    368.1725862315548
0.020603773584905716      -0.025246921926736998    366.05595458496896
0.020793376738351466      -0.02489186474801625     367.9125448184705
0.02109433962264156       -0.025246921926736998    365.5739502118952
0.017576036344112807      -0.02337819023080008     378.11060168702664
0.0178468085106383        -0.022999999999999996    380.2694113347825
0.018074502729613723      -0.02337825095438285     378.02114017489527
0.018342553191489367      -0.022999999999999996    380.191130298668
0.02128023569221177       -0.024883377702821573    367.4253834214574
0.021584905660377404      -0.025246921926736998    364.9224310571373
0.02177901494724672       -0.024884000543243936    366.67482703103013
0.022075471698113244      -0.025246921926736998    364.04483058163186
0.0185756181678143        -0.023377715831609216    377.92826693723515
0.01883829787234043       -0.022999999999999996    380.11239597837044
0.022288634313288577      -0.0248926288934877      365.5852910631341
0.022566037735849087      -0.025246921926736995    362.8833868885443
0.022787201400498985      -0.02486831552178009     364.3777452984704
0.023056603773584934      -0.025246921926737       361.39986061487224
0.019081439931102596      -0.023375218235494828    377.83759484588205
0.019334042553191495      -0.023                   380.0340517530694
0.01957911581516975       -0.02337842520031476     377.70310391665043
0.01982978723404256       -0.022999999999999996    379.9573249140967
0.02328692322560331       -0.02486356653277193     362.68435123508635
0.023547169811320778      -0.025246921926736998    359.60235084463176
0.020081241796883035      -0.02338509567579794     377.5290682050943
0.020325531914893624      -0.022999999999999993    379.8837031152132
0.02058441049115947       -0.02338350676031435     377.38072701104215
0.02082127659574469       -0.022999999999999996    379.81476838308157
0.023777765633773863      -0.024878177236475753    360.59458219564135
0.02403773584905662       -0.025246921926736995    357.5574339025629
0.021085918383980447      -0.023379111576189153    377.2151728259378
0.021317021276595752      -0.022999999999999996    379.7520116093604
0.021588064566641904      -0.02337859376624114     376.96414579496656
0.021812765957446818      -0.022999999999999996    379.6964127823619
0.024275064669685736      -0.02485973997458262     358.4392018591563
0.024528301886792465      -0.025246921926737       355.3676889756591
0.024771589312219927      -0.024859785439057328    356.09361980705216
0.02501886792452831       -0.025246921926736998    353.13334518031957
0.022078636330622136      -0.023378347546371636    376.6119448640836
0.022308510638297883      -0.022999999999999996    379.6477882395141
0.022559484866367094      -0.023375887382339748    376.0748804375923
0.022804255319148946      -0.022999999999999996    379.6040110143592
0.02525710848844775       -0.02487893417658706     353.71894848115954
0.025509433962264152      -0.025246921926737       350.92702722720315
0.025668221774819568      -0.024924847534566606    351.632519194377
0.026000000000000002      -0.025246921926737       348.7881437785947
0.023022655623652022      -0.02338093018446283     374.9280282556158
0.0233                    -0.023                   379.54981645742953
0.025999999999999995      -0.02475226912647506     350.88355061028705
0.023701979675909188      -0.022731083301356796    374.5105049059516
0.0233                    -0.0225054945054945      379.59434482237003
0.025999999999999995      -0.02425761632621309     352.9212010180875
0.025569975985247857      -0.024497600148761373    353.93032437862763
0.023690376863635988      -0.02225140854593303     375.73186250947396
0.0233                    -0.022010989010989006    379.61079220108087
0.025602409348726523      -0.023980348813482568    355.94181901481903
