% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 27 2019, 14:52
% Dimension:          2
% Nodes:              751
% Expressions:        1
% Description:        温度
% Length unit:        m
% R                       Z                        T (K)
0.011967297000307232      -0.020999999999999998    381.087161470127
0.006                     -0.016914817540675885    382.6471607839656
0.004930681149885608      -0.017712392951852347    382.5338521557662
0.006                     -0.015590948925045232    382.765441514794
0.004870284880579572      -0.0163996602134304      382.66283201733273
0.006                     -0.014267080309414575    382.8617911226561
0.00482720997586194       -0.015036368240818153    382.7736040162866
0.006                     -0.012943211693783922    382.9378351997438
0.004753567158367139      -0.013659946291184548    382.8624395478728
0.006                     -0.011619343078153268    382.9942939313171
0.004727556080482274      -0.012282242831399932    382.9311947182007
0.004954709412033092      -0.00826528628530798     383.02043309243595
0.005999999999999999      -0.00897160584689196     383.0495700341473
0.006                     -0.007647737231261307    383.04844998024754
0.006                     -0.010295474462522613    383.03149881366636
0.004759538031524664      -0.010905282140931555    382.9804580749546
0.004876925338001924      -0.009600997151333888    383.0102609331985
0.012832356309693113      -0.021644769492811144    380.94397946797744
0.01307780599249336       -0.020999999999999998    380.9378585919889
0.01418831498467949       -0.020999999999999998    380.7849347107992
0.013869401664648708      -0.021885193514939526    380.7930399929281
0.015019462814449984      -0.021649669734952023    380.6393983923099
0.01529882397686562       -0.020999999999999998    380.6272623907425
0.01595008596208066       -0.02182135319033175     380.4974072889301
0.001857635176062036      -0.01224029965613945     382.88202047866326
0                         -0.010392697296651073    382.9321384520114
0.005027592657502492      -0.006945523691107771    383.01110524239175
0.006                     -0.006323868615630654    383.0278199643006
0.01640933296905175       -0.020999999999999998    380.46387747760735
0.017066852146329872      -0.02168710344168908     380.33395709331376
0.017519819674316196      -0.020999999999999998    380.29369809485047
0.01799739249056561       -0.02198477088125935     380.17745035802
0.018538444318855568      -0.020999999999999998    380.1294395722291
0.004161410116722155      -0.006034942107022338    382.9713660255307
0.004831572067069012      -0.005                   382.95363254662834
0.0034750677782974812     -0.005                   382.92696888890856
0.002245910462389149      -0.00852931015532195     382.96833165626464
0                         -0.00736363946970027     382.950969172369
0.005184298191656434      -0.005883505506006604    382.9920450611512
0.006                     -0.005                   382.98680141292346
0.0194                    -0.021                   379.9738544925705
0.019045485269437855      -0.022076593689367895    380.0054494164354
0.002                     -0.005                   382.90988168511916
0.0028697075342365617     -0.006472350452647346    382.95852234867783
0                         -0.005                   382.9020703921374
0.0014194024421753048     -0.006501216967525013    382.94388930458877
0.02024065172285322       -0.020999999999999998    379.82255158821204
0.019885010781670605      -0.02181360507529741     379.8742065839753
0.020815027260421358      -0.021991431687119162    379.7331645427241
0.0213                    -0.021                   379.62967136076406
0.0220730477372484        -0.02161133909232517     379.5871080589791
0.02222998122875453       -0.020168652213518195    379.5229946223298
0.0213                    -0.019679672164342746    379.5143628842723
0.02210581691177305       -0.018937215205928438    379.480892350074
0.0213                    -0.01815313658899606     379.4662785651654
0.022261163382354603      -0.017707079053167662    379.45062646380904
0.0213                    -0.01613046567277635     379.4435168078401
0.0213                    -0.013693596853379576    379.4695667452213
0.0213                    -0.011059057748607961    379.562348009764
0.0213                    -0.008419894513392073    379.7223847080683
0.022265385254868948      -0.004276907201515662    380.10303116071964
0.0213                    -0.0039181579524452444   380.1515527467056
0.0213                    -0.00596751431362142     379.93152760101293
0.022126926274344746      -0.0030441312784468986   380.2526430916308
0.0213                    -0.00234103706336757     380.3538747274906
0.022160412361809937      -0.0017373376224064957   380.4255175279973
0.0213                    -0.0010000000000000007   380.6211244492808
0.0213                    1.1528069083332549E-4    380.7241046115749
0.02221179209430367       -2.6385223129098964E-4   380.5970579201239
0.021910340204012113      8.248978633518543E-4     380.6723003902552
0.0213                    0.0012098284719741998    380.7433701255227
0.0213                    0.002256660839958568     380.71679615314997
0.02217518356945056       0.0018525621232534032    380.63531711755695
0.021940761212691264      0.0028437648004614726    380.5861734331709
0.021300000000000003      0.0032                   380.62143885548323
0.0213                    0.004218363977117183     380.3983284560508
0.022192182233111996      0.003796932193716086     380.4428755639233
0.022057918843597746      0.004941576107062728     380.28932941346136
0.0213                    0.005448400653814112     380.22959109346885
0.006                     0.020652173188321896     381.1906122976981
0.006                     0.0195                   381.3491383880644
0.006792642764566493      0.02055084564573834      381.0678922794311
0.00731293982786819       0.0195                   381.0190806784705
0.022197411984876736      0.006364539009927535     380.11170840164215
0.0213                    0.007047737259044164     380.0407857972588
0.008598868013944048      0.019500000000000003     380.8276542922219
0.0077764558394955025     0.020952773542579562     380.9018367689127
0.009902341510852303      0.0195                   380.6588828259534
0.00893694218971748       0.020439747775342427     380.7551048483007
0.022128078900687197      0.008146052384331663     379.9206920084136
0.0213                    0.00890298997376601      379.8538871657635
0.010951669779224096      0.02017134744683093      380.5143662440248
0.011292308603329264      0.0195                   380.49515259745107
0.02217418285813741       0.009816180012879877     379.76810653877254
0.0213                    0.010878065743925655     379.69119035136123
0.012042305370490959      0.020236251875526655     380.3899147845551
0.0127622666257036        0.019499999999999997     380.3338630565331
0.009979533747715787      0.020708398890485327     380.61551617300864
0.022222199834640383      0.011208650273857982     379.6611253706976
0.0213                    0.012852232575118281     379.56569617938834
0.014243153993439808      0.0195                   380.1793853070173
0.014041978014450557      0.020465665194306912     380.17152447247827
0.013000600182080553      0.020766515245622792     380.272446560915
0.0213                    0.014756884528578752     379.4798573093584
0.022253254117028054      0.0162760661203731       379.42928947062177
0.015724041361176014      0.0195                   380.0298727115123
0.015704626792680157      0.020561810725911785     380.00032528542306
0.0213                    0.016529310805662497     379.4313065241976
0.022182023188112125      0.01842715437338262      379.4071550381513
0.021830372997092833      0.020731866751738562     379.4276255329886
0.022067055461028034      0.01737406506966751      379.41395927845815
0.0213                    0.018067557542976603     379.4156822269859
0.01720288040477178       0.0195                   379.88303998879354
0.017582959119153738      0.02069351176253502      379.81034414478495
0.0213                    0.0195                   379.4525638593579
0.020351664177408052      0.020764703565463345     379.5409484901157
0.018605640781235167      0.0195                   379.7432873724951
0.0198                    0.0195                   379.6139011651255
0.019085361333163946      0.02049164306559967      379.6670154667069
0.005224241760656105      -0.021563187858932575    382.00129250768396
0.0039427724188189186     -0.019645974007013057    382.3004884505647
0.004074261460211337      -0.018468162264693513    382.4369403653516
0.003632517283036601      -0.01717156947555104     382.5665290415445
0.003792929511239618      -0.015865622592734323    382.68578290291043
0.0035435774318150655     -0.014443485918724904    382.78682713887406
0.0022193421876539536     -0.013834084213369886    382.80523923032655
0.003420273716560627      -0.01299702495772298     382.86905473819644
0.0034185302273129054     -0.011516273592246684    382.9318214454692
0.003532782505680487      -0.010111544486660465    382.97146165869094
0.0038950931885415848     -0.008804988096008408    382.99429966257617
0.0022133958535673426     -0.01056124748062572     382.94138036968235
0.003865138224603269      -0.007517802401417754    382.99089169994113
0.0010144350509975516     -0.003952156691665252    382.8672238680822
0.002                     -0.002938338757028645    382.82750070513424
0                         -0.0028702163120560187   382.82188210407287
0.002                     -5.000000000000004E-4    382.71866884022614
0                         -3.568694526723676E-4    382.7208502615237
0                         0.0021995964421227584    382.66192101756377
0.002                     0.0019383387570286442    382.6528710754583
0.0010813225184973072     0.003196542738678745     382.65509472875294
0                         0.004641224763174688     382.67508339969726
0.002                     0.003999999999999999     382.6516248992766
0                         0.007059118463816525     382.6969103696562
0.002                     0.006                    382.71226343504077
0.002                     0.007966319075663052     382.7001903545563
0                         0.009558201258856716     382.62756380911236
0.002                     0.010261176184406353     382.6046964525415
0                         0.012156221477313855     382.4578715966575
0.002                     0.012748985698921257     382.4191463665414
0                         0.014759129100121055     382.20209411556135
0.002                     0.015251014301078742     382.15400340683436
0                         0.01735686945267236      381.8906658066248
0.002                     0.01773882381559365      381.8377256072109
0                         0.01987021631205601      381.6187475754642
0.0010379669272291903     0.020974007588432847     381.5315085916227
0.002                     0.020033680924336945     381.5772699068193
0.0052205858899769        -0.004025717670477361    382.91960597521273
0.003493760161187407      -0.0038528679179990815   382.87990675010343
0.006                     -0.0036876173385131245   382.92368144877577
0.006                     -0.002371203078462041    382.8297119596138
0.0048871446705999275     -0.00295402127304496     382.84947686612446
0.003516939686583797      -0.0020767759526535796   382.7861145352444
0.006                     -0.001                   382.6529319838555
0.0048466560220216766     -0.0015255534919881885   382.7448229659171
0.003630523611154398      8.642634172206671E-4     382.64799400270175
0.006                     2.544357673032924E-4     382.5795945386489
0.004859667863899788      -1.3611722378261754E-4   382.65084010304275
0.0033788945300590257     0.0026128267115971176    382.6251085377575
0.006                     0.0014590603910250642    382.55434228369944
0.005065476944285673      0.0010720682854002386    382.60029975135313
0.005385658989964818      0.0019458303904334507    382.57765143694223
0.006                     0.0024372388508844167    382.55567364335116
0.003754624721485366      0.003999999999999999     382.615916130048
0.004553395557626712      0.0031761722195108944    382.6030309858554
0.005047443258169486      0.003999999999999999     382.6019369395158
0.006000000000000001      0.0032                   382.57474310234954
0.0053089983319719895     0.0026990991468633925    382.5835116172503
0.006                     0.003999999999999999     382.63039450311373
0.00536111250937976       0.003373651945006381     382.5942046387294
0.003855968506590891      -6.417912299475346E-4    382.7028681468552
0.004553824660843769      0.0020617100285042936    382.60339998624886
0.003141773372506351      0.005011373527827984     382.78967318185437
0.0036343894060228586     0.006                    382.7643636215469
0.004474567157752588      0.004995587169811284     383.4156977600914
0.005389748760617795      0.00465632245898989      385.0000236361784
0.004966110203989297      0.006                    382.8131626854531
0.006                     0.004952732771188843     388.9075606909767
0.0053660852244719354     0.005320928479998004     385.05596025349183
0.006                     0.006                    382.87951835396177
0.0033669234563254297     0.0073672321829284584    382.7430946938726
0.0035870676036132212     0.009222773686002016     382.6890620050894
0.004507600243219817      0.006914139172343068     382.7867620823884
0.00369329463168796       0.011242237669829751     382.5736005041927
0.005334951816190625      0.0067065450225375686    382.8223264080529
0.005999999999999999      0.007001991709534337     382.84307867633987
0.005272976960110099      0.007538630755553311     382.801360061641
0.006                     0.008003983419068671     382.81515760433626
0.005319616640078597      0.00851198672514394      382.77174904875477
0.005999999999999999      0.009005975128603006     382.7771726595426
0.0034605689828846515     0.013826566452339078     382.33760748623575
0.00541975737591924       0.009351199278952003     382.739460228545
0.005999999999999998      0.01000796683813734      382.72725881995297
0.005999999999999999      0.011009958547671676     382.6646304100694
0.004826987341403062      0.01015182101240374      382.6768137254699
0.0036560510073829593     0.016334605555532816     382.0322021329967
0.006                     0.01601991709534335      382.14048655466195
0.005999999999999999      0.01703964673267801      381.98052050699147
0.005082777323133126      0.016501306420085616     382.0356134360991
0.005999999999999998      0.015017925385809013     382.2765877972067
0.004899504488441727      0.015500101152353321     382.1738483530783
0.005999999999999999      0.012011950257206009     382.5888158018065
0.005045224707014547      0.011391938540437095     382.6021056512346
0.005999999999999999      0.014015933676274678     382.3955929485228
0.004842916414285225      0.014355730638863676     382.31489967099054
0.005294720557593847      0.01236951752779498      382.53170989231137
0.005999999999999999      0.013013941966740345     382.4993453558365
0.00485570330339008       0.013213906162748885     382.4380248475022
0.0037190233870608236     0.01893721613825626      381.6460339695296
0.005999999999999999      0.018187505863619644     381.7594538642265
0.00483750485992487       0.017626142803890663     381.84599721560295
0.003203177776042711      0.020781572495654734     381.4658244382518
0.005041569064690094      0.01889584065980416      381.6037702698195
0.004651317076464777      0.02022833849325424      381.41034912852416
0.005231429155610334      0.021107035537774682     381.26434769793536
0.004472483485096682      0.008100161163562611     382.7572501215793
0.004752482019345563      0.009071970605124045     382.72945304349844
0.003804895908954401      0.012716942326404057     382.45562739169185
0.00458888686083049       0.012202026240233744     382.5228966150876
0.0039911068847274965     0.015047037182519585     382.208676485012
0.003726142172463633      0.017658989527913234     381.8385589361134
0.007                     -0.0202                  391.819605543687
0.00805171432547183       -0.020199999999999992    391.83168113110315
0.007                     -0.019055919784183924    391.83548586386564
0.00910342865094366       -0.020199999999999996    391.83727025339823
0.006999999999999999      -0.017808103809516102    391.84589914401863
0.010155142976415489      -0.020199999999999992    391.8412220436715
0.011206857301887318      -0.020199999999999992    391.8441197291243
0.012258571627359148      -0.020199999999999992    391.84622577842765
0.007000000000000001      -0.006905056662792335    391.8661757624041
0.007                     -0.016459924449610235    391.8548340382011
0.007000000000000001      -0.015094943337207678    391.86193445969224
0.006999999999999999      -0.008270037775194892    391.87002995875156
0.006999999999999999      -0.013729962224805119    391.8671877321638
0.007                     -0.012364981112402564    391.87062155858285
0.007                     -0.011000000000000006    391.87224210796876
0.007                     -0.009635018887597449    391.8720466843691
0.013310285952830977      -0.020199999999999992    391.8476907962419
0.014362000278302806      -0.020199999999999992    391.84861532979795
0.015413714603774636      -0.020199999999999992    391.8490740041054
0.007                     -0.005540075550389777    391.860447328171
0.016465428929246465      -0.020199999999999992    391.84912211586897
0.01751533206280092       -0.020199999999999992    391.84879619251376
0.018535682202119718      -0.020199999999999992    391.848106659203
0.018968531630243823      -0.020599999999999997    385.91221060646296
0.007                     -0.004191896190483874    391.85283366326985
0.0194                    -0.0202                  391.8468015409036
0.007                     -0.0029440802158160525   391.84362286852866
0.007                     -0.0017999999999999997   391.82914688359534
0.009656983874743098      -0.001                   382.3583919026391
0.009103428650943643      -0.0017999999999999997   391.84583027860873
0.010155142976415473      -0.0017999999999999997   391.8496879689212
0.008542519326444686      -0.001                   382.44741707188456
0.008051714325471812      -0.0018                  391.8404476566291
0.007375422824010274      -0.001                   382.53007535249844
0.010771448423041513      -0.001                   382.2588482616472
0.011206857301887304      -0.0017999999999999997   391.85255052896764
0.011885912971339927      -0.001                   382.1480960048564
0.012258571627359133      -0.0018                  391.8546514147121
0.013310285952830965      -0.0017999999999999997   391.8561262795274
0.01300037751963834       -0.001                   382.0257017605559
0.014114842067936752      -0.001                   381.89132047215884
0.014362000278302794      -0.0017999999999999997   391.8570690751729
0.015413714603774626      -0.0018                  391.8575493150054
0.015229306616235165      -0.001                   381.74459725001765
0.016343771164533578      -0.001                   381.5850591724345
0.016465428929246455      -0.0017999999999999997   391.85762182037917
0.017515332062800922      -0.0017999999999999997   391.8573256412507
0.01745792340909262       -0.001                   381.4118602895858
0.018960660748377933      -0.0014061017735584134   386.5498755442226
0.018535682202119732      -0.0017999999999999997   391.8566821584632
0.0194                    -0.0017999999999999997   391.85548525369893
0.01850719594664124       -0.001                   381.233843827653
0.0194                    -0.001                   381.05982432573614
0.006813710010923982      -1.666596232527658E-4    382.54114252048566
0.009073114190636125      -1.2810723580787108E-4   382.37761099055757
0.010195673746191916      -1.5086492076545968E-4   382.28344600625184
0.007884604186700738      9.56881117840152E-5      382.461321103373
0.0068667498264215684     8.302412893469447E-4     382.51483021871945
0.011300256035225234      -1.628072717610175E-4    382.17960986367433
0.012414697566470763      -1.6289716791783581E-4   382.06308300869296
0.013528401488877228      -1.6285930438159342E-4   381.93478819530134
0.01463928939945311       -1.6299827361592994E-4   381.79471239232
0.0157455833100073        -1.638665259301608E-4    381.64286571307326
0.006678588325701417      0.0018863444814620045    382.51900315094736
0.006585887882844657      0.0026448668937537672    382.5313399425081
0.01684172947979921       -1.6678869292497506E-4   381.4798324948692
0.017906880348131222      -1.7369325567051638E-4   381.30872420119016
0.006887960640157779      0.0032                   382.5287718984896
0.018901466005174884      -1.838998591516091E-4    381.13657545434256
0.007362890448364084      0.002500751136422415     382.48736639838563
0.007930902416958392      0.0032                   382.4710529987313
0.008410158450410137      0.002333371930740097     382.4167831788786
0.009034681924851188      0.0032                   382.3934494260986
0.009552783068750957      0.002354798633352334     382.3298779161907
0.0101390584001064        0.0032                   382.30292638637803
0.02024065172285322       -0.0010000000000000007   380.8873501078543
0.019808382427932234      -1.5993300442598496E-4   380.97054811434583
0.010676238462217422      0.0023590281036416274    382.23158507956936
0.01124343504498813       0.0031999999999999997    382.2004898489015
0.01179750162222345       0.002357888436190399     382.1213052997007
0.01234781168986986       0.0032                   382.08635900099335
0.020599230339742248      -2.8910433499069E-4      380.82531180585164
0.01290953814949169       0.002356829849629134     382.00002497005966
0.013452188334751588      0.0032000000000000006    381.96049516776947
0.014017031526629822      0.002356427284562763     381.8673402028166
0.014556564979633313      0.0031999999999999997    381.82275973881843
0.015120402523448923      0.0023563477785246236    381.7231601505589
0.01566094162451504       0.0032                   381.6729788358476
0.017300674357824324      0.002353024539727994     381.4023152857869
0.01786909757155273       0.0032                   381.33631828133366
0.01676531826939677       0.0032                   381.5109482213308
0.01621804634808109       0.002355763277018434     381.56766229145757
0.018362003285681706      0.0023680111548016547    381.2288913655372
0.01891203935983903       0.0032                   381.1578569845829
0.019254002168431643      0.0024270863248336432    381.074511981773
0.0198                    0.0032                   380.985250414467
0.02042742798701281       6.985996029167632E-4     380.8684050553965
0.020082173019077037      0.002522447073195228     380.9226869875111
0.020505300129276233      0.0031999999999999997    380.8374799893534
0.02048564124633573       0.0017911751216681561    380.8573299803666
0.020724641540595223      0.0025990198059465943    380.8011612384336
0.008682421532278984      7.224692900279896E-4     382.392349311056
0.009633899698258258      7.188258091220419E-4     382.3164140940212
0.010711707862737022      6.799534418739561E-4     382.22096213415983
0.007838240208635907      0.0014118517290339437    382.4484631655755
0.00898224937716389       0.0015140880360078178    382.3661006848311
0.011828828880656641      6.748465115275495E-4     382.1103156428448
0.0129459358342041        6.758654109902262E-4     381.9877839996016
0.014056940778564042      6.757339355165245E-4     381.8539458487672
0.015161814737831064      6.748836040616291E-4     381.70873037449246
0.016258104450571298      6.725271763867498E-4     381.5524461350164
0.010081733719435965      0.0015238743417393353    382.27536486413214
0.01124384400752611       0.0015185626967824202    382.16704555811026
0.017338239868597546      6.644799854691597E-4     381.3864695543066
0.018394730392851905      6.440528490440937E-4     381.2131357910309
0.012367290789761303      0.0015161313717660687    382.05017103867925
0.013480051179296201      0.0015152931564389191    381.92245362992617
0.014586471801008418      0.0015147708297226917    381.7834589158874
0.015684606279300104      0.0015132911213363777    381.6334565384905
0.01677665302789255       0.0015131635663084687    381.4722608660595
0.0178525389047354        0.0014982783044984443    381.30184673602406
0.018983667351707097      0.0015296777597498454    381.1124484171909
0.0193916069154927        5.861742561427528E-4     381.04250888376015
0.019723453029823375      0.0019174011867229717    380.9865667384242
0.01980235930607434       0.0013046055854400978    380.9724093618871
0.0067061782286575        0.003999999970602222     390.4509088996192
0.0067061782286575        0.004959999999999972     390.46181544684254
0.007719806503252502      0.004                    390.45946962632866
0.008773831608169132      0.004                    390.46381873991277
0.0067061782286575        0.005919999999999974     390.4657244196523
0.00986986350629114       0.004                    390.46734161710964
0.010995391778813965      0.004                    390.4701882545812
0.0067061782286575        0.006879999999999975     390.46817824546025
0.0067061782286575        0.007839999999999975     390.4708142491458
0.0067061782286575        0.009759999999999979     390.4743027997813
0.0067061782286575        0.008799999999999976     390.47291092457925
0.012121808343889283      0.004                    390.4723550427166
0.013248224932779698      0.004                    390.4739125008421
0.0067061782286575        0.01071999999999998      390.47492608500374
0.006706178228657499      0.01167999999999998      390.47474595114704
0.014374641549927618      0.004                    390.47492368900697
0.015501058165662062      0.004                    390.47544512279796
0.018860869709862352      0.004                    390.47453494134703
0.017753362372551266      0.004                    390.47521565101806
0.016627474781396506      0.004                    390.47552798012265
0.019800000053544677      0.003999999970602223     390.47332042359284
0.0067061782286575        0.017439999999999994     390.4549986642772
0.006706178228657499      0.015519999999999987     390.4655572538707
0.0067061782286575        0.016479999999999988     390.46093817069044
0.0067061782286575        0.014559999999999986     390.46917625140685
0.0067061782286575        0.012639999999999983     390.4737406753366
0.006706178228657501      0.013599999999999987     390.4718911011432
0.0067061782286575        0.018400000029397578     390.44373930429106
0.007715857847494935      0.018399999999999996     390.45673004930114
0.008130561769183017      0.018929803561128757     385.8298598381224
0.008899067246857727      0.018399999999999996     390.46447480558504
0.010275169234300918      0.018399999999999996     390.4707382732187
0.011701248811131864      0.018399999999999996     390.47530657178464
0.013127328387962812      0.018399999999999996     390.47844292950066
0.014553407964793756      0.018399999999999996     390.4804491435768
0.015979487541624707      0.018399999999999996     390.48151515632236
0.017401502988798778      0.018399999999999996     390.48176279101585
0.018694421172274208      0.018399999999999996     390.4813128108088
0.019224332300275232      0.018929501327904705     385.23368628475185
0.019800000053544677      0.018400000029397578     390.48006523982133
0.007370183105428188      0.004658523478005219     390.4622034674961
0.007468254456651305      0.0054661771638094955    390.467262732283
0.008273556922341207      0.004869216819247569     390.4672760979202
0.009340250162036153      0.004773481864306913     390.4705500727434
0.0075714074085463995     0.0064495666246869735    390.47172350091176
0.010405534664217769      0.004820941972138515     390.4739382996417
0.011473589132782758      0.0048119476913454536    390.47635846792537
0.007659420254675894      0.0074742098004712465    390.47547822426674
0.007618827960169463      0.008504034082832103     390.47785391608437
0.007514711999263262      0.01040272739205478      390.4798531151674
0.007559666649836513      0.009518029956434058     390.4792774224623
0.012498018573294432      0.004866647462957889     390.47851696439557
0.0135539470135492        0.004928562543184664     390.4802800797306
0.01914083154773184       0.004623349626503884     390.47890890992016
0.0074908624274892185     0.011328225468486653     390.479862671184
0.007516657302770569      0.012241446970294447     390.47941914083475
0.014717966655675563      0.005020404721343764     390.48184652385703
0.01590838096676197       0.005123963469531896     390.4830075422822
0.01826872593245144       0.0047205573324639125    390.48010059652125
0.017123925683376496      0.004990507009513175     390.48223526021826
0.019800000107289502      0.00488924222320483      390.4803604220499
